started_at,ended_at,start_station_name,end_station_name,member_casual,start_station_id,start_lat,start_lng,end_station_id,end_lat,end_lng
2020-01-06 10:35:53.0420,2020-01-06 10:38:36.3210,Hamilton Park,Jersey & 3rd,member,JC009,40.727468014,-74.044262052,JC074,40.72333158646436,-74.04595255851744
2020-01-06 10:37:06.2470,2020-01-06 10:43:06.9800,Pershing Field,Journal Square,member,JC024,40.742677141,-74.051788633,JC103,40.733903646,-74.062683344
2020-01-06 10:40:03.3870,2020-01-06 10:45:38.3830,Astor Place,Journal Square,member,JC077,40.719179392,-74.07133913,JC103,40.733903646,-74.062683344
2020-01-06 10:41:01.7720,2020-01-06 10:53:34.3020,Hilltop,Harborside,member,JC019,40.731070995,-74.057455182,JC104,40.7192517,-74.034234
2020-01-06 10:43:12.6770,2020-01-06 10:51:05.2400,Hamilton Park,Hoboken Ave at Monmouth St,member,JC009,40.727468014,-74.044262052,JC105,40.7406442,-74.04263161666667
2020-01-06 10:44:40.8840,2020-01-06 11:00:30.2100,Newport Pkwy,Warren St,member,JC008,40.7287448,-74.0321082,JC006,40.7211236,-74.03805095
2020-01-06 10:45:03.0520,2020-01-06 10:49:24.2590,Grove St PATH,Montgomery St,member,JC115,40.719120622,-74.043265224,JC099,40.719429255,-74.051070809
2020-01-06 10:46:34.0710,2020-01-06 10:53:06.2580,Harborside,Grove St PATH,member,JC104,40.7192517,-74.034234,JC115,40.719120622,-74.043265224
2020-01-06 10:47:58.1510,2020-01-06 10:54:50.0940,Montgomery St,Grove St PATH,member,JC099,40.719429255,-74.051070809,JC115,40.719120622,-74.043265224
2020-01-06 10:49:26.9260,2020-01-06 11:02:13.5820,Sip Ave,Washington St,member,,,,JC098,40.724321604,-74.035570741
2020-01-06 10:52:17.5490,2020-01-06 10:58:58.7610,City Hall,Hamilton Park,member,JC003,40.717779398,-74.043843508,JC009,40.727468014,-74.044262052
2020-01-06 10:53:19.1450,2020-01-06 10:59:47.1660,Washington St,Grove St PATH,member,JC098,40.724321604,-74.035570741,JC115,40.719120622,-74.043265224
2020-01-06 10:56:54.1280,2020-01-06 11:02:39.8660,Columbus Drive,Newport Pkwy,member,JC014,40.718622446,-74.038507938,JC008,40.7287448,-74.0321082
2020-01-06 11:03:42.0580,2020-01-06 11:06:14.2290,City Hall,Van Vorst Park,member,JC003,40.717779398,-74.043843508,JC035,40.7184093,-74.04775238
2020-01-06 11:05:22.9060,2020-01-06 11:11:18.2470,Columbus Drive,Jersey & 3rd,member,JC014,40.718622446,-74.038507938,JC074,40.72333158646436,-74.04595255851744
2020-01-06 11:06:42.9380,2020-01-06 11:23:18.8400,Astor Place,Washington St,casual,JC077,40.719179392,-74.07133913,JC098,40.724321604,-74.035570741
2020-01-06 11:19:33.2470,2020-01-06 11:28:29.7730,Dixon Mills,Essex Light Rail,member,JC076,40.721630142638354,-74.04996782541275,JC038,40.7127742,-74.0364857
2020-01-06 11:22:23.0480,2020-01-06 11:24:59.6070,Jersey & 6th St,Manila & 1st,member,JC027,40.72528910781132,-74.04557168483734,JC082,40.72165072487999,-74.04288411140442
2020-01-06 11:22:32.2820,2020-01-06 11:27:29.9750,Journal Square,Oakland Ave,member,JC103,40.733903646,-74.062683344,JC022,40.737587452,-74.052541852
2020-01-06 11:23:53.7760,2020-01-06 11:38:58.7060,Manila & 1st,Manila & 1st,member,JC082,40.72165072487999,-74.04288411140442,JC082,40.72165072487999,-74.04288411140442
2020-01-06 11:25:28.6120,2020-01-06 11:42:34.3120,Sip Ave,Dey St,member,,,,JC065,40.737850666,-74.066815019
2020-01-06 11:26:09.2360,2020-01-06 11:29:53.3100,Journal Square,Dey St,member,JC103,40.733903646,-74.062683344,JC065,40.737850666,-74.066815019
2020-01-06 11:26:31.8450,2020-01-06 11:28:36.8720,Washington St,Warren St,member,JC098,40.724321604,-74.035570741,JC006,40.7211236,-74.03805095
2020-01-06 11:32:16.7740,2020-01-06 11:33:57.1350,Paulus Hook,Columbus Dr at Exchange Pl,member,JC002,40.714207768,-74.033581614,,,
2020-01-06 11:38:57.6210,2020-01-06 11:52:05.9690,Newport Pkwy,Dixon Mills,member,JC008,40.7287448,-74.0321082,JC076,40.721630142638354,-74.04996782541275
2020-01-06 11:39:02.6270,2020-01-06 11:46:56.8310,Astor Place,Sip Ave,member,JC077,40.719179392,-74.07133913,,,
2020-01-06 11:40:36.6600,2020-01-06 11:50:58.5600,Hamilton Park,Liberty Light Rail,member,JC009,40.727468014,-74.044262052,JC052,40.7112423,-74.0557013
2020-01-06 11:42:43.7960,2020-01-06 11:44:33.2030,Astor Place,Bergen Ave,member,JC077,40.719179392,-74.07133913,JC095,40.722096324,-74.071503639
2020-01-06 11:44:43.5650,2020-01-06 11:51:28.0100,Bergen Ave,Sip Ave,member,JC095,40.722096324,-74.071503639,,,
2020-01-06 11:45:04.2140,2020-01-06 11:48:06.0320,Grove St PATH,Van Vorst Park,member,JC115,40.719120622,-74.043265224,JC035,40.7184093,-74.04775238
2020-01-06 11:45:19.9030,2020-01-06 11:53:03.0000,Jackson Square,McGinley Square,member,JC063,40.711242199,-74.078888297,JC055,40.725471616,-74.067588806
2020-01-06 11:46:13.9040,2020-01-06 11:47:54.0000,Warren St,Washington St,member,JC006,40.7211236,-74.03805095,JC098,40.724321604,-74.035570741
2020-01-06 11:46:14.8220,2020-01-06 11:49:30.8210,Warren St,Grove St PATH,member,JC006,40.7211236,-74.03805095,JC115,40.719120622,-74.043265224
2020-01-06 11:48:10.4510,2020-01-06 11:53:48.4560,Van Vorst Park,Hamilton Park,member,JC035,40.7184093,-74.04775238,JC009,40.727468014,-74.044262052
2020-01-06 11:50:44.0370,2020-01-06 11:54:20.1990,Montgomery St,Grove St PATH,member,JC099,40.719429255,-74.051070809,JC115,40.719120622,-74.043265224
2020-01-06 11:50:59.1830,2020-01-06 11:52:37.6540,Washington St,Washington St,member,JC098,40.724321604,-74.035570741,JC098,40.724321604,-74.035570741
2020-01-06 11:51:18.4580,2020-01-06 12:16:26.8690,Oakland Ave,Newport Pkwy,member,JC022,40.737587452,-74.052541852,JC008,40.7287448,-74.0321082
2020-01-06 11:52:05.2890,2020-01-06 11:58:22.6680,Dixon Mills,Warren St,member,JC076,40.721630142638354,-74.04996782541275,JC006,40.7211236,-74.03805095
2020-01-06 11:52:29.3090,2020-01-06 11:55:05.1530,Newark Ave,Brunswick St,member,JC032,40.72152515,-74.046304543,JC023,40.72402823,-74.050903082
2020-01-06 11:52:43.1630,2020-01-06 11:59:12.0240,Warren St,Newport Pkwy,member,JC006,40.7211236,-74.03805095,JC008,40.7287448,-74.0321082
2020-01-06 11:52:55.3680,2020-01-06 11:59:14.5290,Washington St,Newport Pkwy,member,JC098,40.724321604,-74.035570741,JC008,40.7287448,-74.0321082
2020-01-06 11:52:56.8000,2020-01-06 11:56:19.0800,Washington St,Warren St,member,JC098,40.724321604,-74.035570741,JC006,40.7211236,-74.03805095
2020-01-06 11:56:20.7090,2020-01-06 12:05:24.9600,Pershing Field,Journal Square,member,JC024,40.742677141,-74.051788633,JC103,40.733903646,-74.062683344
2020-01-06 12:00:31.4980,2020-01-06 12:11:35.0100,Van Vorst Park,Communipaw & Berry Lane,member,JC035,40.7184093,-74.04775238,JC084,40.714394927,-74.066722989
2020-01-06 12:02:34.5670,2020-01-06 12:10:20.7520,Columbus Dr at Exchange Pl,Jersey & 6th St,member,,,,JC027,40.72528910781132,-74.04557168483734
2020-01-06 12:03:29.1380,2020-01-06 12:06:29.0980,City Hall,Grand St,member,JC003,40.717779398,-74.043843508,JC102,40.714990735,-74.037752509
2020-01-06 12:04:03.2490,2020-01-06 12:10:48.2930,City Hall,Washington St,member,JC003,40.717779398,-74.043843508,JC098,40.724321604,-74.035570741
2020-01-06 12:04:11.9180,2020-01-06 12:10:02.6810,Leonard Gordon Park,Journal Square,member,JC080,40.74590996631558,-74.0572714805603,JC103,40.733903646,-74.062683344
2020-01-06 12:05:25.6840,2020-01-06 12:11:07.2880,City Hall,Grand St,member,JC003,40.717779398,-74.043843508,JC102,40.714990735,-74.037752509
2020-01-06 12:07:13.3270,2020-01-06 12:09:34.4890,Warren St,Washington St,member,JC006,40.7211236,-74.03805095,JC098,40.724321604,-74.035570741
2020-01-06 12:07:33.1640,2020-01-06 12:10:50.6790,Sip Ave,Hilltop,member,,,,JC019,40.731070995,-74.057455182
2020-01-06 12:10:42.6960,2020-01-06 12:14:30.6060,Grove St PATH,Hamilton Park,member,JC115,40.719120622,-74.043265224,JC009,40.727468014,-74.044262052
2020-01-06 12:18:19.0230,2020-01-06 12:31:35.4920,York St,Washington St,member,,,,JC098,40.724321604,-74.035570741
2020-01-06 12:19:25.3610,2020-01-06 12:21:53.3860,Jersey & 3rd,Manila & 1st,member,JC074,40.72333158646436,-74.04595255851744,JC082,40.72165072487999,-74.04288411140442
2020-01-06 12:22:27.0010,2020-01-06 12:28:00.3680,Paulus Hook,Van Vorst Park,member,JC002,40.714207768,-74.033581614,JC035,40.7184093,-74.04775238
2020-01-06 12:23:16.3720,2020-01-06 12:36:10.1850,Newport Pkwy,Newport Pkwy,member,JC008,40.7287448,-74.0321082,JC008,40.7287448,-74.0321082
2020-01-06 12:25:12.7490,2020-01-06 12:30:36.2590,Paulus Hook,Washington St,member,JC002,40.714207768,-74.033581614,JC098,40.724321604,-74.035570741
2020-01-06 12:27:44.5570,2020-01-06 12:52:46.9920,Washington St,Brunswick St,member,JC098,40.724321604,-74.035570741,JC023,40.72402823,-74.050903082
2020-01-06 12:29:01.1590,2020-01-06 12:34:54.0480,Harborside,Jersey & 3rd,member,JC104,40.7192517,-74.034234,JC074,40.72333158646436,-74.04595255851744
2020-01-06 12:30:10.6400,2020-01-06 12:47:41.7920,McGinley Square,Newport Pkwy,member,JC055,40.725471616,-74.067588806,JC008,40.7287448,-74.0321082
2020-01-06 12:34:36.9780,2020-01-06 12:42:13.6730,Journal Square,Baldwin at Montgomery,member,JC103,40.733903646,-74.062683344,JC020,40.723555446,-74.064273596
2020-01-06 12:43:01.6960,2020-01-06 12:46:38.6810,City Hall,Columbus Dr at Exchange Pl,member,JC003,40.717779398,-74.043843508,,,
2020-01-06 12:49:12.2370,2020-01-06 12:54:00.0720,Paulus Hook,Columbus Drive,member,JC002,40.714207768,-74.033581614,JC014,40.718622446,-74.038507938
2020-01-06 12:53:26.6930,2020-01-06 13:01:29.7570,Astor Place,Sip Ave,member,JC077,40.719179392,-74.07133913,,,
2020-01-06 12:55:15.3950,2020-01-06 12:59:05.2650,Van Vorst Park,Hamilton Park,member,JC035,40.7184093,-74.04775238,JC009,40.727468014,-74.044262052
2020-01-06 12:56:27.5460,2020-01-06 12:58:47.1270,Washington St,Newport Pkwy,member,JC098,40.724321604,-74.035570741,JC008,40.7287448,-74.0321082
2020-01-06 12:58:06.5960,2020-01-06 13:01:10.0140,Grand St,City Hall,member,JC102,40.714990735,-74.037752509,JC003,40.717779398,-74.043843508
2020-01-06 12:59:12.8080,2020-01-06 13:32:50.6860,Newark Ave,City Hall,member,JC032,40.72152515,-74.046304543,JC003,40.717779398,-74.043843508
2020-01-06 13:02:37.1370,2020-01-06 13:10:57.3950,Hoboken Ave at Monmouth St,Grove St PATH,member,JC105,40.7406442,-74.04263161666667,JC115,40.719120622,-74.043265224
2020-01-06 13:04:41.4730,2020-01-06 13:13:11.7090,Jersey & 6th St,Washington St,member,JC027,40.72528910781132,-74.04557168483734,JC098,40.724321604,-74.035570741
2020-01-06 13:07:00.1140,2020-01-06 13:16:58.1570,Astor Place,Journal Square,member,JC077,40.719179392,-74.07133913,JC103,40.733903646,-74.062683344
2020-01-06 13:12:02.4220,2020-01-06 13:24:38.4110,Heights Elevator,Newport Pkwy,member,JC059,40.748743773,-74.040528297,JC008,40.7287448,-74.0321082
2020-01-06 13:14:31.9160,2020-01-06 13:17:00.7210,City Hall,Grand St,member,JC003,40.717779398,-74.043843508,JC102,40.714990735,-74.037752509
2020-01-06 13:18:30.7750,2020-01-06 13:28:30.8180,Grand St,Warren St,member,JC102,40.714990735,-74.037752509,JC006,40.7211236,-74.03805095
2020-01-06 13:21:38.0870,2020-01-06 13:27:28.0490,York St,Dixon Mills,member,,,,JC076,40.721630142638354,-74.04996782541275
2020-01-06 13:25:09.4960,2020-01-06 13:35:30.1570,Sip Ave,Warren St,member,,,,JC006,40.7211236,-74.03805095
2020-01-06 13:26:23.8800,2020-01-06 13:33:47.7400,Liberty Light Rail,City Hall,member,JC052,40.7112423,-74.0557013,JC003,40.717779398,-74.043843508
2020-01-06 13:27:15.3420,2020-01-06 13:33:38.8460,Newport PATH,Grand St,member,JC066,40.727172375,-74.033681631,JC102,40.714990735,-74.037752509
2020-01-06 13:28:31.4510,2020-01-06 13:33:32.1800,Newport PATH,Warren St,member,JC066,40.727172375,-74.033681631,JC006,40.7211236,-74.03805095
2020-01-06 13:28:56.1050,2020-01-06 13:41:43.0230,Columbus Dr at Exchange Pl,Hamilton Park,casual,,,,JC009,40.727468014,-74.044262052
2020-01-06 13:29:57.4490,2020-01-06 13:34:05.1970,Sip Ave,5 Corners Library,member,,,,JC018,40.735029578,-74.059714556
2020-01-06 13:32:24.4400,2020-01-06 13:35:32.9650,Jersey & 3rd,Hamilton Park,member,JC074,40.72333158646436,-74.04595255851744,JC009,40.727468014,-74.044262052
2020-01-06 13:32:57.9890,2020-01-06 13:37:45.1560,Grove St PATH,Harborside,member,JC115,40.719120622,-74.043265224,JC104,40.7192517,-74.034234
2020-01-06 13:32:59.4850,2020-01-06 13:42:39.1520,City Hall,Brunswick St,member,JC003,40.717779398,-74.043843508,JC023,40.72402823,-74.050903082
2020-01-06 13:33:16.6850,2020-01-06 13:39:39.8580,Harborside,Newark Ave,member,JC104,40.7192517,-74.034234,JC032,40.72152515,-74.046304543
2020-01-06 13:33:30.0590,2020-01-06 13:35:43.4380,Grand St,Columbus Dr at Exchange Pl,member,JC102,40.714990735,-74.037752509,,,
2020-01-06 13:35:47.5890,2020-01-06 13:45:08.4300,Communipaw & Berry Lane,Jackson Square,member,JC084,40.714394927,-74.066722989,JC063,40.711242199,-74.078888297
2020-01-06 13:36:21.8580,2020-01-06 13:38:32.3980,Newport PATH,Newport Pkwy,member,JC066,40.727172375,-74.033681631,JC008,40.7287448,-74.0321082
2020-01-06 13:36:55.4770,2020-01-06 13:42:00.6470,Grove St PATH,Monmouth and 6th,member,JC115,40.719120622,-74.043265224,JC075,40.72568548362901,-74.04879033565521
2020-01-06 13:42:45.0540,2020-01-06 13:48:12.8580,Newport PATH,Harborside,member,JC066,40.727172375,-74.033681631,JC104,40.7192517,-74.034234
2020-01-06 13:43:07.5180,2020-01-06 14:06:02.8630,Brunswick St,Newport PATH,member,JC023,40.72402823,-74.050903082,JC066,40.727172375,-74.033681631
2020-01-06 13:43:23.2070,2020-01-06 13:53:23.7190,Sip Ave,Sip Ave,member,,,,,,
2020-01-06 13:44:33.1770,2020-01-06 13:49:57.9010,Newport Pkwy,Jersey & 6th St,member,JC008,40.7287448,-74.0321082,JC027,40.72528910781132,-74.04557168483734
2020-01-06 13:48:58.7500,2020-01-06 13:51:53.6090,Sip Ave,McGinley Square,member,,,,JC055,40.725471616,-74.067588806
2020-01-06 13:50:57.1840,2020-01-06 13:57:12.9090,JC Medical Center,Jersey & 6th St,member,JC110,40.71539114317,-74.04969155788422,JC027,40.72528910781132,-74.04557168483734
2020-01-06 13:53:54.2840,2020-01-06 13:59:50.0790,Newport PATH,Columbus Dr at Exchange Pl,member,JC066,40.727172375,-74.033681631,,,
2020-01-06 13:54:51.7290,2020-01-06 14:17:58.7530,Sip Ave,Heights Elevator,member,,,,JC059,40.748743773,-74.040528297
2020-01-06 13:55:08.6210,2020-01-06 14:03:01.8450,Grand St,Newport PATH,member,JC102,40.714990735,-74.037752509,JC066,40.727172375,-74.033681631
2020-01-06 13:55:10.2900,2020-01-06 13:58:25.9310,Grove St PATH,Marin Light Rail,casual,JC115,40.719120622,-74.043265224,JC013,40.71458403535893,-74.04281705617905
2020-01-06 13:56:38.5780,2020-01-06 13:59:01.8490,Fairmount Ave,McGinley Square,member,JC093,40.72572613742557,-74.07195925712585,JC055,40.725471616,-74.067588806
2020-01-06 13:58:52.3240,2020-01-06 14:03:56.8760,Hamilton Park,Grove St PATH,member,JC009,40.727468014,-74.044262052,JC115,40.719120622,-74.043265224
2020-01-06 14:01:28.9180,2020-01-06 14:19:08.6610,Hamilton Park,Heights Elevator,member,JC009,40.727468014,-74.044262052,JC059,40.748743773,-74.040528297
2020-01-06 14:02:36.2060,2020-01-06 14:07:30.5830,Brunswick St,Grove St PATH,member,JC023,40.72402823,-74.050903082,JC115,40.719120622,-74.043265224
2020-01-06 14:07:44.6640,2020-01-06 14:09:01.1020,Warren St,Columbus Drive,member,JC006,40.7211236,-74.03805095,JC014,40.718622446,-74.038507938
2020-01-06 14:09:31.3120,2020-01-06 14:22:31.5000,Columbus Dr at Exchange Pl,Liberty Light Rail,member,,,,JC052,40.7112423,-74.0557013
2020-01-06 14:13:54.0410,2020-01-06 14:23:33.3310,Sip Ave,Lincoln Park,member,,,,JC053,40.72458756,-74.078426242
2020-01-06 14:15:20.3250,2020-01-06 14:30:37.8760,Hamilton Park,Newport PATH,member,JC009,40.727468014,-74.044262052,JC066,40.727172375,-74.033681631
2020-01-06 14:17:47.5940,2020-01-06 14:22:02.6850,Grand St,Harborside,member,JC102,40.714990735,-74.037752509,JC104,40.7192517,-74.034234
2020-01-06 14:17:48.7710,2020-01-06 14:27:05.3480,Newport PATH,Paulus Hook,member,JC066,40.727172375,-74.033681631,JC002,40.714207768,-74.033581614
2020-01-06 14:29:50.8990,2020-01-06 14:36:51.6300,Newport Pkwy,Warren St,member,JC008,40.7287448,-74.0321082,JC006,40.7211236,-74.03805095
2020-01-06 14:31:07.1680,2020-01-06 14:36:56.2300,Leonard Gordon Park,Journal Square,member,JC080,40.74590996631558,-74.0572714805603,JC103,40.733903646,-74.062683344
2020-01-06 14:34:54.3270,2020-01-06 14:38:51.9580,Manila & 1st,Jersey & 6th St,member,JC082,40.72165072487999,-74.04288411140442,JC027,40.72528910781132,-74.04557168483734
2020-01-06 14:36:44.1000,2020-01-06 14:43:23.1720,Sip Ave,Lincoln Park,member,,,,JC053,40.72458756,-74.078426242
2020-01-06 14:38:00.8200,2020-01-06 14:40:24.6100,Grand St,Columbus Dr at Exchange Pl,member,JC102,40.714990735,-74.037752509,,,
2020-01-06 14:39:16.2310,2020-01-06 14:52:03.9880,Brunswick St,Newport Pkwy,member,JC023,40.72402823,-74.050903082,JC008,40.7287448,-74.0321082
2020-01-06 14:39:28.7090,2020-01-06 14:45:37.2330,Essex Light Rail,Grove St PATH,member,JC038,40.7127742,-74.0364857,JC115,40.719120622,-74.043265224
2020-01-06 14:40:31.2160,2020-01-06 14:45:44.7850,Fairmount Ave,Sip Ave,member,JC093,40.72572613742557,-74.07195925712585,,,
2020-01-06 14:41:49.6100,2020-01-06 14:46:51.6320,Hamilton Park,Manila & 1st,member,JC009,40.727468014,-74.044262052,JC082,40.72165072487999,-74.04288411140442
2020-01-06 14:42:05.9000,2020-01-06 14:45:05.4810,Essex Light Rail,Marin Light Rail,member,JC038,40.7127742,-74.0364857,JC013,40.71458403535893,-74.04281705617905
2020-01-06 14:42:55.4980,2020-01-06 14:47:23.2560,Monmouth and 6th,Manila & 1st,member,JC075,40.72568548362901,-74.04879033565521,JC082,40.72165072487999,-74.04288411140442
2020-01-06 14:44:13.4480,2020-01-06 14:48:39.6970,Warren St,Newport PATH,member,JC006,40.7211236,-74.03805095,JC066,40.727172375,-74.033681631
2020-01-06 14:47:21.3870,2020-01-06 14:50:59.4850,Grove St PATH,Jersey & 6th St,member,JC115,40.719120622,-74.043265224,JC027,40.72528910781132,-74.04557168483734
2020-01-06 14:47:40.1960,2020-01-06 14:52:36.8480,Grove St PATH,Brunswick & 6th,member,JC115,40.719120622,-74.043265224,JC081,40.726179719,-74.050368905
2020-01-06 14:50:04.6490,2020-01-06 14:57:01.7670,Columbus Dr at Exchange Pl,Monmouth and 6th,member,,,,JC075,40.72568548362901,-74.04879033565521
2020-01-06 14:53:35.5230,2020-01-06 14:56:48.0540,Grove St PATH,Van Vorst Park,member,JC115,40.719120622,-74.043265224,JC035,40.7184093,-74.04775238
2020-01-06 14:53:54.7840,2020-01-06 15:02:57.1810,Columbus Dr at Exchange Pl,Van Vorst Park,member,,,,JC035,40.7184093,-74.04775238
2020-01-06 14:54:02.9280,2020-01-06 15:00:50.1500,Columbus Dr at Exchange Pl,Dixon Mills,member,,,,JC076,40.721630142638354,-74.04996782541275
2020-01-06 14:56:47.2910,2020-01-06 15:01:08.6850,Columbus Dr at Exchange Pl,Grove St PATH,member,,,,JC115,40.719120622,-74.043265224
2020-01-06 15:00:38.3230,2020-01-06 15:19:17.4620,Jackson Square,Van Vorst Park,member,JC063,40.711242199,-74.078888297,JC035,40.7184093,-74.04775238
2020-01-06 15:03:04.7880,2020-01-06 15:07:47.2190,Dixon Mills,Grove St PATH,member,JC076,40.721630142638354,-74.04996782541275,JC115,40.719120622,-74.043265224
2020-01-06 15:04:51.2630,2020-01-06 15:11:44.0680,Oakland Ave,Hilltop,member,JC022,40.737587452,-74.052541852,JC019,40.731070995,-74.057455182
2020-01-06 15:05:00.2480,2020-01-06 15:16:00.0550,Sip Ave,Astor Place,member,,,,JC077,40.719179392,-74.07133913
2020-01-06 15:07:58.9390,2020-01-06 15:12:22.6300,Columbus Dr at Exchange Pl,Morris Canal,member,,,,JC072,40.712296724,-74.038184762
2020-01-06 15:08:26.2750,2020-01-06 15:16:31.8710,Sip Ave,Newark Ave,member,,,,JC032,40.72152515,-74.046304543
2020-01-06 15:09:36.2170,2020-01-06 15:20:39.1830,Columbus Dr at Exchange Pl,Liberty Light Rail,member,,,,JC052,40.7112423,-74.0557013
2020-01-06 15:11:50.1110,2020-01-06 15:13:13.2960,Columbus Drive,Warren St,member,JC014,40.718622446,-74.038507938,JC006,40.7211236,-74.03805095
2020-01-06 15:11:51.8630,2020-01-06 15:28:18.9980,McGinley Square,Grove St PATH,member,JC055,40.725471616,-74.067588806,JC115,40.719120622,-74.043265224
2020-01-06 15:12:19.0780,2020-01-06 15:17:19.7560,Grove St PATH,Marin Light Rail,member,JC115,40.719120622,-74.043265224,JC013,40.71458403535893,-74.04281705617905
2020-01-06 15:12:26.3850,2020-01-06 15:16:20.7120,Columbus Drive,York St,member,JC014,40.718622446,-74.038507938,,,
2020-01-06 15:16:28.5250,2020-01-06 15:23:37.3780,Hamilton Park,Grove St PATH,member,JC009,40.727468014,-74.044262052,JC115,40.719120622,-74.043265224
2020-01-06 15:17:08.0980,2020-01-06 15:22:05.8220,Jersey & 6th St,Newport PATH,member,JC027,40.72528910781132,-74.04557168483734,JC066,40.727172375,-74.033681631
2020-01-06 15:18:29.8580,2020-01-06 15:22:02.9860,Harborside,Warren St,member,JC104,40.7192517,-74.034234,JC006,40.7211236,-74.03805095
2020-01-06 15:22:57.0310,2020-01-06 16:02:41.2870,Baldwin at Montgomery,Lincoln Park,member,JC020,40.723555446,-74.064273596,JC053,40.72458756,-74.078426242
2020-01-06 15:23:17.8710,2020-01-06 15:36:05.7680,Paulus Hook,JC Medical Center,casual,JC002,40.714207768,-74.033581614,JC110,40.71539114317,-74.04969155788422
2020-01-06 15:23:57.0590,2020-01-06 15:27:53.1060,Columbus Drive,York St,member,JC014,40.718622446,-74.038507938,,,
2020-01-06 15:24:06.1880,2020-01-06 15:28:38.4350,Warren St,Marin Light Rail,member,JC006,40.7211236,-74.03805095,JC013,40.71458403535893,-74.04281705617905
2020-01-06 15:26:47.9090,2020-01-06 15:28:33.5820,Newport PATH,Newport Pkwy,member,JC066,40.727172375,-74.033681631,JC008,40.7287448,-74.0321082
2020-01-06 15:27:31.3020,2020-01-06 15:39:52.9730,Grove St PATH,Brunswick & 6th,member,JC115,40.719120622,-74.043265224,JC081,40.726179719,-74.050368905
2020-01-06 15:28:01.3140,2020-01-06 15:58:50.1820,Van Vorst Park,Communipaw & Berry Lane,member,JC035,40.7184093,-74.04775238,JC084,40.714394927,-74.066722989
2020-01-06 15:36:25.7040,2020-01-06 15:43:56.0200,Newport PATH,Hamilton Park,member,JC066,40.727172375,-74.033681631,JC009,40.727468014,-74.044262052
2020-01-06 15:36:39.1270,2020-01-06 15:52:04.2980,Van Vorst Park,Hilltop,casual,JC035,40.7184093,-74.04775238,JC019,40.731070995,-74.057455182
2020-01-06 15:38:38.3990,2020-01-06 16:12:26.9030,Marin Light Rail,Marin Light Rail,member,JC013,40.71458403535893,-74.04281705617905,JC013,40.71458403535893,-74.04281705617905
2020-01-06 15:38:38.5870,2020-01-06 16:12:34.5490,Marin Light Rail,Marin Light Rail,member,JC013,40.71458403535893,-74.04281705617905,JC013,40.71458403535893,-74.04281705617905
2020-01-06 15:39:52.5020,2020-01-06 15:45:11.5500,Grove St PATH,Monmouth and 6th,member,JC115,40.719120622,-74.043265224,JC075,40.72568548362901,-74.04879033565521
2020-01-06 15:40:44.8270,2020-01-06 15:44:31.9480,York St,Grove St PATH,member,,,,JC115,40.719120622,-74.043265224
2020-01-06 15:41:12.4790,2020-01-06 15:49:25.0600,Sip Ave,Fairmount Ave,member,,,,JC093,40.72572613742557,-74.07195925712585
2020-01-06 15:43:58.3310,2020-01-06 16:39:20.8960,Grove St PATH,Harborside,member,JC115,40.719120622,-74.043265224,JC104,40.7192517,-74.034234
2020-01-06 15:44:03.7550,2020-01-06 15:46:53.9380,Dixon Mills,Grove St PATH,member,JC076,40.721630142638354,-74.04996782541275,JC115,40.719120622,-74.043265224
2020-01-06 15:44:37.4120,2020-01-06 15:49:33.7440,Columbus Drive,Newark Ave,member,JC014,40.718622446,-74.038507938,JC032,40.72152515,-74.046304543
2020-01-06 15:44:54.5770,2020-01-06 16:00:26.8040,Heights Elevator,Newport Pkwy,member,JC059,40.748743773,-74.040528297,JC008,40.7287448,-74.0321082
2020-01-06 15:45:27.9050,2020-01-06 15:53:32.3820,Journal Square,Oakland Ave,member,JC103,40.733903646,-74.062683344,JC022,40.737587452,-74.052541852
2020-01-06 15:47:09.6720,2020-01-06 15:51:08.0990,JC Medical Center,Van Vorst Park,member,JC110,40.71539114317,-74.04969155788422,JC035,40.7184093,-74.04775238
2020-01-06 15:47:42.8980,2020-01-06 16:17:41.4490,Marin Light Rail,Marin Light Rail,member,JC013,40.71458403535893,-74.04281705617905,JC013,40.71458403535893,-74.04281705617905
2020-01-06 15:48:51.7290,2020-01-06 15:53:09.2990,Newport PATH,Warren St,member,JC066,40.727172375,-74.033681631,JC006,40.7211236,-74.03805095
2020-01-06 15:49:38.8810,2020-01-06 15:56:08.5600,Warren St,Monmouth and 6th,member,JC006,40.7211236,-74.03805095,JC075,40.72568548362901,-74.04879033565521
2020-01-06 15:50:32.9280,2020-01-06 16:06:14.6860,Heights Elevator,5 Corners Library,member,JC059,40.748743773,-74.040528297,JC018,40.735029578,-74.059714556
2020-01-06 15:51:26.8620,2020-01-06 16:20:15.2600,Newport Pkwy,Newport Pkwy,member,JC008,40.7287448,-74.0321082,JC008,40.7287448,-74.0321082
2020-01-06 15:51:54.1880,2020-01-06 16:01:12.4660,Sip Ave,Pershing Field,member,,,,JC024,40.742677141,-74.051788633
2020-01-06 15:53:37.9770,2020-01-06 15:58:14.3430,Van Vorst Park,Grove St PATH,member,JC035,40.7184093,-74.04775238,JC115,40.719120622,-74.043265224
2020-01-06 15:53:49.9150,2020-01-06 16:04:52.2370,McGinley Square,Christ Hospital,member,JC055,40.725471616,-74.067588806,JC034,40.734785818,-74.050443636
